date,eq_bh,eq_ls,pv_bh,pv_ls,dd_bh,dd_ls,rollS,rollV,strat_ret,bh_ret
2020-02-26,0.9781625953116975,0.9730410135969796,19563.25190623395,19460.820271939592,-0.0972106038600351,-0.07411063568450305,-1.5765135362338971,0.19617473976467958,0.0012524992900311636,0.0032882095014004076
2020-02-27,0.9242560315738944,0.921985699570836,18485.120631477886,18439.71399141672,-0.14696334881070872,-0.12269190984256584,-3.551315377739485,0.2643838150541418,-0.05246984794341884,-0.05511002362610843
2020-02-28,0.9320863811598126,0.9287871027404699,18641.72762319625,18575.742054809398,-0.13973637385979754,-0.11622008926235539,-3.185967199597049,0.26691656424368193,0.00737690744314139,0.008472056787754126
2020-03-02,0.997333410337109,0.9911034484832963,19946.66820674218,19822.06896966593,-0.0795170132409958,-0.0569234707847831,-0.12505055539821153,0.3618975743191972,0.06709432717030232,0.07000105408267869
2020-03-03,0.9555904777807405,0.9447868057565452,19111.80955561481,18895.736115130905,-0.11804340655873113,-0.10099570031288152,-1.4687892735704489,0.3962748791143865,-0.04673239993022967,-0.04185454144392794
2020-03-04,0.9863964660204587,0.913846974760968,19727.929320409174,18276.93949521936,-0.08961120146958856,-0.13043624809269894,-2.760073868515241,0.40603917648380744,-0.032747949915327056,0.03223764672839972
2020-03-05,0.9531179482447031,0.9415859217654157,19062.35896489406,18831.718435308314,-0.12032541310598222,-0.10404147577597223,-2.665118432544991,0.4087409893557227,0.030354039320098815,-0.033737466548329466
2020-03-06,0.9363736412671576,0.9595519391924154,18727.472825343153,19191.038783848308,-0.13577947243874933,-0.08694605613556661,-2.2494406450394417,0.41531565513124047,0.01908059265936613,-0.017567927462054822
2020-03-09,0.8718492168664551,0.9595519391924154,17436.9843373291,19191.038783848308,-0.19533190924239419,-0.08694605613556661,-2.2494406450394417,0.41531565513124047,0.0,-0.06890884317651669
2020-03-10,0.9292295654558668,0.9595519391924154,18584.591309117335,19191.038783848308,-0.14237305505841413,-0.08694605613556661,-2.2494406450394417,0.41531565513124047,0.0,0.0658145324665708
2020-03-11,0.8772594350401421,0.9595519391924154,17545.188700802843,19191.038783848308,-0.19033858029951833,-0.08694605613556661,-2.2494406450394417,0.41531565513124047,0.0,-0.05592819293285053
2020-03-12,0.7941043027740577,0.9595519391924154,15882.086055481155,19191.038783848308,-0.2670861190055095,-0.08694605613556661,-2.2494406450394417,0.41531565513124047,0.0,-0.0947896699022442
2020-03-13,0.8967828022464498,0.9595519391924154,17935.656044928997,19191.038783848308,-0.1723196037251945,-0.08694605613556661,-2.2494406450394417,0.41531565513124047,0.0,0.1293010239507626
2020-03-16,0.7658287248188723,0.9576328353140307,15316.574496377447,19152.656706280613,-0.2931828968520761,-0.08877216402329546,-2.308157193036143,0.4151484647858605,-0.002,-0.1460265262664897
2020-03-17,0.7997710200525094,0.8955662636239161,15995.420401050189,17911.325272478323,-0.26185605572724735,-0.14783111200634969,-3.676447742946172,0.4656608645261939,-0.06481249326602442,0.04432100041907535
2020-03-18,0.7700444851513024,0.8955662636239161,15400.889703026049,17911.325272478323,-0.2892919857264338,-0.14783111200634969,-3.9067859636398854,0.46321780831759896,0.0,-0.03716880726592886
2020-03-19,0.7954492384162346,0.8955662636239161,15908.984768324692,17911.325272478323,-0.2658448185897426,-0.14783111200634969,-3.8522004918708523,0.46355137418509346,0.0,0.03299128005564581
2020-03-20,0.7540635648603669,0.8955662636239161,15081.271297207337,17911.325272478323,-0.3040414818208098,-0.14783111200634969,-3.533163549124418,0.4637728164272513,0.0,-0.05202805101462915
2020-03-23,0.7398060349232061,0.8955662636239161,14796.120698464121,17911.325272478323,-0.31720038495624947,-0.14783111200634969,-3.4791912721154326,0.46406911370924064,0.0,-0.018907596920958485
2020-03-24,0.823286824766042,0.8955662636239161,16465.736495320838,17911.325272478323,-0.2401522825111898,-0.14783111200634969,-2.640785316728186,0.45264702723235656,0.0,0.11284145560059056
2020-03-25,0.8230817763319667,0.8937751310966683,16461.635526639333,17875.502621933367,-0.24034153075362463,-0.14953544978233702,-2.0340690634722987,0.4460280716899452,-0.002,-0.00024906075004123746
2020-03-26,0.8717321465368758,0.841082936071221,17434.642930737515,16821.65872142442,-0.1954399586123592,-0.19967428491339811,-3.3613398045565543,0.48484762656547875,-0.058954644397851606,0.05910757789064144
2020-03-27,0.8329711478452948,0.878319633295176,16659.422956905895,17566.39266590352,-0.23121419366313178,-0.164242004629089,-0.9666407020755965,0.4850111817040921,0.04427232515011092,-0.044464344748058826
2020-03-30,0.8667872667452626,0.8400099116921913,17335.745334905252,16800.198233843825,-0.2000038062410171,-0.2006953126463631,-2.142028764900583,0.5045493301252375,-0.04361706166041033,0.04059698704744141
2020-03-31,0.8526271679536802,0.8628919267183911,17052.543359073603,17257.838534367824,-0.21307278587549328,-0.17892211495909593,-3.4692776777829137,0.4493756849185004,0.0272401726547538,-0.016336302267974927
2020-04-01,0.8140926902734138,0.8994640653292784,16281.853805468276,17989.281306585566,-0.2486379546953571,-0.14412219008756555,-1.0782857599249793,0.4540740574154237,0.04238322028341636,-0.04519499158436372
2020-04-02,0.8345542005034935,0.8790370474784451,16691.08401006987,17580.740949568903,-0.22975312455232855,-0.16355935492284235,-0.8263127182802841,0.4467663433489588,-0.022710210044194726,0.025134128428554964
2020-04-03,0.8196485811246232,0.8790370474784451,16392.971622492463,17580.740949568903,-0.24351017801423736,-0.16355935492284235,-1.699120638960863,0.4316451502222615,0.0,-0.017860576784440862
2020-04-06,0.8843417358467964,0.8790370474784451,17686.83471693593,17580.740949568903,-0.18380201255590767,-0.16355935492284235,-2.2676535027672697,0.4243965377373486,0.0,0.07892791644122525
2020-04-07,0.8817531910515954,0.8772789733834883,17635.06382103191,17545.579467669766,-0.1861910947021086,-0.16523223621299665,-2.325137127635275,0.4242262891245382,-0.002,-0.002927086543893916
2020-04-08,0.9044583497016956,0.8551390922893506,18089.166994033912,17102.781845787013,-0.165235502487448,-0.1862992623155184,-2.996411039935085,0.4302574526209998,-0.025236990473792527,0.02575001585536822
2020-04-09,0.9163829294157778,0.8446141714161988,18327.658588315557,16892.283428323975,-0.15422978199588822,-0.1963141662718173,-3.337598266754883,0.4305258532803269,-0.0123078467211396,0.01318422204628337
2020-04-13,0.914297551142276,0.8453130139734629,18285.95102284552,16906.260279469258,-0.1561544695695919,-0.19564918824719113,-3.313400039402087,0.4306734471602178,0.0008274104092906168,-0.0022756625058820332
2020-04-14,0.9528818319052753,0.807780416949493,19057.636638105505,16155.60833898986,-0.12054333528836014,-0.23136302961053856,-4.351886977833194,0.4503341544974804,-0.04440082715341736,0.04220101072653456
2020-04-15,0.941825871465506,0.8161817509064806,18836.51742931012,16323.635018129611,-0.13074736874558524,-0.22336880773485168,-3.985738963634484,0.45436922868774493,0.01040051699781784,-0.011602656352113513
2020-04-16,0.9578993441316794,0.8011291221441503,19157.986882633588,16022.582442883007,-0.11591245198254652,-0.23769201578187005,-3.0892976911119696,0.40609880907878765,-0.018442741148784962,0.017066289165706145
2020-04-17,0.971974004559968,0.802821651900069,19439.48009119936,16056.433038001382,-0.10292232718138228,-0.23608150268129713,-3.0239494843676042,0.4064909005188751,0.0021126803521869662,0.014693256149002779
2020-04-20,0.9513472702918983,0.8175516162617007,19026.945405837963,16351.032325234013,-0.1219596498754445,-0.22206532335421503,-2.436331618227485,0.41416161911509064,0.01834774177648264,-0.021221487582281522
2020-04-21,0.9174834655126342,0.847075979812306,18349.669310252684,16941.51959624612,-0.15321404869850674,-0.19397165225741597,-1.3178406828283606,0.4368337265780254,0.03611314926586179,-0.03559562931091794
2020-04-22,0.9565720675811895,0.7902840087264108,19131.44135162379,15805.680174528216,-0.11713745404383025,-0.2480115963832683,-2.812058583855231,0.49081974789443117,-0.06704471905634611,0.042604148780725014
2020-04-23,0.9420084681077893,0.7887034407089579,18840.169362155786,15774.068814179158,-0.13057884225191818,-0.24951557319050188,-2.862311442644984,0.4905873848216182,-0.002,-0.01522478019897248
2020-04-24,0.9586037544675685,0.7826125606354859,19172.07508935137,15652.251212709718,-0.11526232061909014,-0.25531130122307655,-3.0030524857932073,0.49046284863402234,-0.007722649298951905,0.01761691844778664
2020-04-27,0.9670462605315245,0.7826125606354859,19340.925210630492,15652.251212709718,-0.10747035945852446,-0.25531130122307655,-1.6973609586318457,0.4509529573617462,0.0,0.00880708637391614
2020-04-28,0.95790767182178,0.7826125606354859,19158.1534364356,15652.251212709718,-0.11590476599010191,-0.25531130122307655,-3.1077261664244307,0.41724971132145644,0.0,-0.009450001600462832
2020-04-29,0.9752978630235337,0.7810473355142149,19505.957260470674,15620.946710284297,-0.09985459162334753,-0.2568006786206305,-2.028176545249339,0.39310833553880237,-0.002,0.018154350062444296
2020-04-30,0.9848677908654947,0.7873208677327472,19697.355817309894,15746.417354654945,-0.09102208318461102,-0.2508311494058675,-2.7061625488129804,0.37979563335897454,0.008032204878340778,0.009812312940267484
2020-05-01,0.9585038869013657,0.7873208677327472,19170.077738027314,15746.417354654945,-0.11535449280009391,-0.2508311494058675,-4.507551556616651,0.34084742976361315,0.0,-0.026768977733509353
2020-05-04,0.9626126992066021,0.7857462259972817,19252.253984132043,15714.924519945635,-0.11156228872515195,-0.2523294871070558,-3.837055686825577,0.33563881975736504,-0.002,0.00428669342022107
2020-05-05,0.9753814238734443,0.7967853882386234,19507.628477468887,15935.70776477247,-0.09977746962993528,-0.24182526090550238,-3.274587053897027,0.3418060240465229,0.014049271731888524,0.013264654286574787
2020-05-06,0.9822050584597972,0.7974411519837109,19644.101169195943,15948.823039674218,-0.09347963634820944,-0.2412012741787397,-3.244301492047488,0.34195263383522034,0.0008230117604655085,0.0069958627664395605
2020-05-07,1.0011349623119006,0.830667877073207,20022.69924623801,16613.35754146414,-0.07600839327518816,-0.20958465068444843,-1.5509919241607824,0.3774341272754162,0.04166667973786087,0.019272863328343732
2020-05-08,1.0183295745739804,0.84944537305096,20366.59149147961,16988.9074610192,-0.060138727336881304,-0.19171707514412328,-0.02992870511373682,0.377223338358451,0.022605299297131953,0.01717511914914323
2020-05-11,1.018738949952887,0.84944537305096,20374.77899905774,16988.9074610192,-0.05976089674625251,-0.19171707514412328,0.36415073458666875,0.3745821211997616,0.0,0.0004020067659114372
2020-05-12,1.0003627921446214,0.84944537305096,20007.255842892428,16988.9074610192,-0.07672106317524008,-0.19171707514412328,0.33764135751045743,0.37458512375078684,0.0,-0.018038141968671484
2020-05-13,0.9880200011581026,0.847746482304858,19760.400023162052,16954.92964609716,-0.08811276929322986,-0.1933336409938351,1.8823010429328484,0.3375046504450727,-0.0019999999999999996,-0.012338314742852222
2020-05-14,0.9940222894324732,0.8526719289860717,19880.445788649464,17053.438579721435,-0.0825729927441683,-0.18864687174884653,1.7240781929909563,0.33652749319988606,0.0058100467345169335,0.006075067576906346
2020-05-15,0.9967564599844586,0.8595516924297036,19935.12919968917,17191.033848594074,-0.08004950616494166,-0.1821004880790379,2.7357561709197427,0.3283678326370944,0.008068476526268086,0.002750612919903935
2020-05-18,1.0170332272756135,0.8727549130290077,20340.66454551227,17455.098260580155,-0.061335183427402185,-0.16953706952135905,3.195954863048059,0.33082733584288143,0.015360589381171809,0.020342749814203403
2020-05-19,1.011082062161284,0.8727549130290077,20221.64124322568,17455.098260580155,-0.06682777615753288,-0.16953706952135905,2.5598822882730086,0.32702141631022497,0.0,-0.00585149526556894
2020-05-20,1.0298036440834952,0.8727549130290077,20596.072881669905,17455.098260580155,-0.049548802580596796,-0.16953706952135905,1.3258161844764267,0.3045509211879263,0.0,0.01851638222340927
2020-05-21,1.0244015408514986,0.8727549130290077,20488.030817029972,17455.098260580155,-0.054534641885917945,-0.16953706952135905,6.895071757389968,0.1752433058712215,0.0,-0.005245760454464528
2020-05-22,1.0248677308617675,0.8727549130290077,20497.35461723535,17455.098260580155,-0.054104374566482094,-0.16953706952135905,7.065981669678186,0.174401127344056,0.0,0.00045508522945147956
2020-05-26,1.0195584318491204,0.8727549130290077,20391.16863698241,17455.098260580155,-0.05900456076510363,-0.16953706952135905,7.824308287302202,0.16934237659346948,0.0,-0.005180472418799487
2020-05-27,1.0251595849049788,0.8710094032029496,20503.191698099577,17420.18806405899,-0.05383500959925214,-0.1711979953823164,7.6409973713182335,0.1702640240991584,-0.002,0.005493704804833725
2020-05-28,1.0242785272259065,0.86904517103838,20485.57054451813,17380.903420767598,-0.05464817658587229,-0.1730670447284467,7.436738331231968,0.1713016438124979,-0.002255121652357084,-0.0008594346597792976
2020-05-29,1.025037033210265,0.8779081199068858,20500.7406642053,17558.162398137716,-0.053948117962827835,-0.1646335768898336,8.345932930214062,0.17017958302517375,0.010198490439703889,0.0007405270775446097
2020-06-01,1.029901627884127,0.8741401901453087,20598.03255768254,17482.803802906175,-0.049458369009912406,-0.16821892020320084,7.341467377017634,0.17331925232375847,-0.004291940894653788,0.004745774558629161
2020-06-02,1.0330295598546646,0.8741401901453087,20660.59119709329,17482.803802906175,-0.046571462652643,-0.16821892020320084,7.341467377017634,0.17331925232375847,0.0,0.0030371172215386912
2020-06-03,1.0437320466230788,0.8741401901453087,20874.640932461578,17482.803802906175,-0.03669366563488474,-0.16821892020320084,7.51849345160958,0.17243050686789116,0.0,0.010360290919380807
2020-06-04,1.0324836699674598,0.8741401901453087,20649.673399349194,17482.803802906175,-0.047075288503264034,-0.16821892020320084,6.628746271975247,0.1701417326424875,0.0,-0.010777073188480238
2020-06-05,1.0651993937821442,0.8741401901453087,21303.987875642884,17482.803802906175,-0.016880504232731575,-0.16821892020320084,6.5612007151235305,0.17038805599390416,0.0,0.03168643220838119
2020-06-08,1.0756371511259026,0.8741401901453087,21512.743022518054,17482.803802906175,-0.00724703767554391,-0.16821892020320084,5.953526037977173,0.10379564547790947,0.0,0.009798876533995804
2020-06-09,1.0845942482920714,0.8741401901453087,21691.88496584143,17482.803802906175,0.0,-0.16821892020320084,4.706819836742584,0.0736562049198227,0.0,0.00832724786122648
2020-06-10,1.0925579154206768,0.8741401901453087,21851.158308413535,17482.803802906175,0.0,-0.16821892020320084,4.706819836742584,0.0736562049198227,0.0,0.007342531219528363
2020-06-11,1.0258326606499735,0.8723919097650181,20516.65321299947,17447.838195300363,-0.06107251050852669,-0.16988248236279446,4.334360552901919,0.0744484641915068,-0.002,-0.061072510508526724
2020-06-12,1.0494357982467521,0.9155247789140424,20988.715964935043,18310.495578280847,-0.03946895314681875,-0.12883974702128642,5.170928644904372,0.1817838711556521,0.04944207834371405,0.02300876010500937
2020-06-15,1.0586542602652922,0.9223311973300866,21173.085205305844,18446.623946601732,-0.031031448929945693,-0.12236315422361976,5.268855470233251,0.18210486291366704,0.007434444782715594,0.008784207698975921
2020-06-16,1.0806890391443114,0.9384758141416022,21613.780782886228,18769.516282832043,-0.01086338409053167,-0.10700087371555189,5.7140263236009154,0.1877331561617465,0.017504142609780587,0.02081395192562437
2020-06-17,1.078009980657814,0.9384758141416022,21560.19961315628,18769.516282832043,-0.013315481547961028,-0.10700087371555189,4.833824583644428,0.18378513911173977,0.0,-0.0024790280917612595
2020-06-18,1.0783190815363122,0.9384758141416022,21566.381630726242,18769.516282832043,-0.013032566679892832,-0.10700087371555189,4.833824583644428,0.18378513911173977,0.0,0.0002867328540960094
2020-06-19,1.0698365365702065,0.9384758141416022,21396.730731404128,18769.516282832043,-0.0207964983180976,-0.10700087371555189,4.833824583644428,0.18378513911173977,0.0,-0.00786645169444681
2020-06-22,1.0890712517136256,0.936598862513319,21781.425034272514,18731.97725026638,-0.003191285018248835,-0.10878687196812076,4.687603537324462,0.18439808671195837,-0.002,0.01797911595455859
2020-06-23,1.099678556408801,0.9377167732028805,21993.57112817602,18754.33546405761,0.0,-0.1077231330267443,4.771321015959186,0.18416454162607054,0.001193585359010152,0.009739771092557081
2020-06-24,1.076835994289227,0.9128611482579574,21536.71988578454,18257.222965159148,-0.02077203559753915,-0.13137430338681622,2.6523732640873003,0.2113690798203888,-0.026506537640385575,-0.02077203559753904
2020-06-25,1.0871606025575207,0.9110354259614415,21743.212051150414,18220.70851922883,-0.011383284486477518,-0.13311155478004255,2.652373264087301,0.2113690798203888,-0.002,0.00958791155110735
2020-06-26,1.0575843634274475,0.8829086865977814,21151.68726854895,17658.173731955627,-0.038278634002666734,-0.15987532780274194,0.9039800102582344,0.24028257273707201,-0.03087337611924046,-0.027205032136462377
2020-06-29,1.0789056500997736,0.9038435117548506,21578.113001995473,18076.870235097012,-0.018889980338313683,-0.13995496300220622,1.510147720525056,0.2512093100230837,0.02371120080122878,0.020160364893470433
2020-06-30,1.0916344850045876,0.9138981308751432,21832.689700091752,18277.962617502864,-0.0073149297650058065,-0.13038757090296837,2.235965283966342,0.25240014473091743,0.011124291970377845,0.011797912916330366
2020-07-01,1.09524963028007,0.9138981308751432,21904.9926056014,18277.962617502864,-0.004027473394765835,-0.13038757090296837,2.235965283966342,0.25240014473091743,0.0,0.0033116810847792686
2020-07-02,1.0967990023363046,0.9138981308751432,21935.98004672609,18277.962617502864,-0.002618541623563231,-0.13038757090296837,2.235965283966342,0.25240014473091743,0.0,0.0014146291524776606
2020-07-06,1.1226746221552177,0.9138981308751432,22453.492443104355,18277.962617502864,0.0,-0.13038757090296837,2.235965283966342,0.25240014473091743,0.0,0.02359194324921443
2020-07-07,1.1112589267535486,0.9138981308751432,22225.178535070972,18277.962617502864,-0.01016830270889546,-0.13038757090296837,2.235965283966342,0.25240014473091743,0.0,-0.010168302708895497
2020-07-08,1.1274838368939883,0.9138981308751432,22549.676737879767,18277.962617502864,0.0,-0.13038757090296837,2.235965283966342,0.25240014473091743,0.0,0.014600476765428047
2020-07-09,1.1288417368121153,0.9138981308751432,22576.834736242305,18277.962617502864,0.0,-0.13038757090296837,2.235965283966342,0.25240014473091743,0.0,0.0012043630903551723
2020-07-10,1.1320412432974114,0.9120703346133928,22640.824865948227,18241.406692267858,0.0,-0.13212679576116249,2.13818018391294,0.252718627434634,-0.002,0.002834326886541061
2020-07-13,1.1103145255472713,0.8901116566760453,22206.290510945426,17802.233133520906,-0.019192514299968932,-0.1530213994546512,1.0263985815514731,0.26836579308510705,-0.02407564099391013,-0.019192514299968932
2020-07-14,1.1191345288443912,0.8883314333626932,22382.690576887824,17766.628667253863,-0.0114012758187374,-0.154715356655742,-1.6862681419409424,0.20272853543422478,-0.002,0.00794369801905681
2020-07-15,1.13591701626475,0.9060013780539893,22718.340325295,18120.027561079787,0.0,-0.13790166264994086,-0.8996863630526729,0.21382347094267015,0.019891162270829668,0.014995951771489343
2020-07-16,1.117649865159545,0.8879135513427064,22352.9973031909,17758.27102685413,-0.01608141338112279,-0.155112988936846,-3.0157383890206013,0.21288228245835367,-0.019964458277242268,-0.01608141338112275
2020-07-17,1.1138453799656403,0.8833851865900856,22276.907599312806,17667.70373180171,-0.01943067669827525,-0.15942191806070038,-3.303779245934929,0.2128463482090409,-0.005100006352840358,-0.0034040045210058287
2020-07-20,1.1416330114881694,0.9213540337905086,22832.660229763387,18427.08067581017,0.0,-0.12329296634443432,-0.7059089178659222,0.2655079325263547,0.04298107753763092,0.024947476572903193
2020-07-21,1.1336921730319742,0.9071017579343658,22673.843460639484,18142.035158687315,-0.006955683986261008,-0.13685460500929614,-1.3800039549456364,0.2703256511369528,-0.01546883752981265,-0.00695568398626097
2020-07-22,1.149201265675642,0.9071017579343658,22984.02531351284,18142.035158687315,0.0,-0.13685460500929614,-1.2910295025807328,0.27036598853434934,0.0,0.0136801620515646
2020-07-23,1.1057802877800629,0.9071017579343658,22115.605755601257,18142.035158687315,-0.03778361475267866,-0.13685460500929614,-1.3445621657421678,0.2702541401645026,0.0,-0.03778361475267866
2020-07-24,1.104664828771496,0.9052875544184971,22093.29657542992,18105.75108836994,-0.03875425326647386,-0.13858089579927757,-0.27228986905718333,0.2544899689278981,-0.002,-0.0010087528425798409
2020-07-27,1.1213604697247723,0.922063471866005,22427.209394495447,18441.2694373201,-0.02422621413882753,-0.12261790623950164,0.6744598166306789,0.26254700879414894,0.018531037310331577,0.01511376167542496
2020-07-28,1.1029671561744334,0.9082207373659534,22059.343123488667,18164.414747319068,-0.04023151634281097,-0.13578984911502512,1.508379852644392,0.24357563537829183,-0.015012778319954038,-0.01640267696867666
2020-07-29,1.1274205907790769,0.914872669926377,22548.411815581538,18297.453398527538,-0.01895288105496462,-0.12946025609296674,0.7392133464338239,0.23100206319439429,0.007324136398509935,0.022170591814772173
2020-07-30,1.127887035759317,0.9137191522615636,22557.740715186337,18274.383045231272,-0.01854699481538946,-0.13055787656576945,0.0971359946148522,0.22790829074856048,-0.0012608505016399453,0.00041372756897909796
